0,1,2,3,4,5,6,7,8,9
-0.0023865630667632533,-0.002217229733429853,0.01624721573543418,-0.00034522973343019837,-0.02095359715669862,-0.007481631228350177,-0.29795722973323724,-0.00034522973343019837,-0.16200256306673225,-0.0005652297334301573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0007079612000361414,0.010955318250090254,-0.0003839612000321274,-0.000847961170442256,-0.0029492945333690433,-0.0001292945333696196,0.001366888689453181,-0.0001292945333696196,-0.000443961200036187,-0.002573294533368966
-0.1247173290977106,0.002419231973774019,-0.002893917491056177,-0.0002339298000656304,-0.12362945239674258,-0.01142610256877209,0.029154265849738514,-0.002932596466731759,-0.0004632631328356661,-0.0029192631334246533
-0.11096649255983197,-0.000879189133468067,-0.0069575327648770625,-0.003595189133458202,-0.044703790831705996,0.09745536540822493,0.19800612162719078,-0.0017471891334180853,-0.0005965224668014531,-0.00057785580013479
-0.275556920202079,-0.03217604091043556,0.027389225931542,0.5872633628473011,-0.19620645271816842,-0.27164177351832997,0.05598772158811222,-0.011659162800735349,-0.005499162800782766,-0.02584674467370129
-0.6300179775447379,-0.09716712266091804,0.19087987421028532,-0.019556221181966142,-1.2772788462007456,-0.2490522067566793,0.5205400043625436,-0.03612868644038221,-0.021395111454012745,-0.040729148201202506
-0.9295485797955771,-0.43296459053502057,0.4484474051039078,-0.08249783329398382,-2.6916886392798487,-0.5554181636092687,0.5048122936942171,-0.16360697115752243,-0.11062391617910343,-0.05443985570066083
-1.30111474088981,-0.8720402535055443,0.28071881127618303,-0.2766811689466319,-3.2853733971090553,-0.7707929327986087,0.32018503930038367,-0.48860342142511054,-0.22963870720101995,-0.19813473474930965
-2.2952936276692886,-1.5298900591068343,2.006680444888063,-1.658034754119946,-4.142550035451905,-1.4743895553285116,-0.29616881972202397,-0.4543907299426211,-0.4799199269514064,-0.47036685735552886
-3.3140500833610935,-2.4063536883573833,2.4272525276160546,-1.8788833829229115,-4.468899208576026,-1.4552966324816314,-0.6584627066614785,-0.6509576828426191,-0.9617494378336222,-0.7231083295983234
-2.5672343852394,-3.0180977925561483,1.2868539490465434,0.0146785845522234,-4.6806660491672725,-2.8290341502917227,-0.1256834547475196,-0.9073184382962948,-2.7156745005328635,-1.2610634540569299
-2.795771222768916,-1.693797257747313,0.3419893317281357,1.6509397939612511,-5.9007953078083615,-1.9730296309543989,-1.4639323829658268,-1.1356795235254762,-3.863211801148006,-1.8358588275788985
-1.3909138071417373,-1.379909774814418,1.2130965644439864,-0.3199590119872978,-7.515950619895991,-2.0019575188566976,-0.5401557463547441,-1.2659163674696032,-4.5893676328833735,-2.2271400489875024
-2.104695821994733,-2.617938355939617,-0.4091815692382147,1.253381599120949,-5.240274808641119,-2.7150502969186845,-1.032620595951774,-1.2423468725808218,-7.358668003150293,-3.334060578379082
-2.6571060954340058,-1.1718312927555081,-2.377399615175425,1.0886498255412593,-5.257420575755452,-2.6816649871945057,-0.007800411772798464,-1.2200638827891392,-7.2354594892823965,-3.6053341724262413
-3.3242985263754834,0.03993607301237403,-0.7850401491934785,0.9303669076132812,-5.0741467680296015,-2.484379794068304,-0.48534290050663126,-1.0444989119316022,-9.239295072508025,-3.005570034973646
-2.973232749929102,-0.942643889166023,-1.2542426994453821,1.4360714346312509,-4.705811825738637,-1.4202936980004968,-0.7895739056915522,-0.7182934489428853,-12.010360675499037,-2.354716680219294
-3.560982192676538,-1.5083186341909776,-3.115449460163453,1.4898565920647011,-4.07062933005565,-1.1004256734449296,0.11242085624437251,-0.6256437391875318,-10.349069348212202,-1.5623611645466535
-2.9931710422164373,-0.705453649139411,-1.7872985002730732,1.9013805656559768,-2.7351605713141263,-1.4412962983424753,0.9746169714460959,-0.37150725920472055,-7.961817960883309,-1.3275155752023795
-2.418667597061342,-1.043501414552503,-2.6717481919962127,2.337367327131029,-2.1115658824634425,-1.3043504824398575,0.07208806403519548,-0.2543657613005063,-3.040714119391523,-1.0184728354002446
-2.4191927208468362,-0.8751615123086002,-2.76661680622833,-0.47237616283796924,-1.7506826145490733,-0.8712982064416848,-0.5203909654377341,-0.153419661572497,-1.4278038553895755,-0.6706025540601782
-1.5696642103809586,-0.4357571931959133,-1.7372671912258533,-1.1144134111191124,-1.529780883919929,-1.652560560093141,-0.325070810619727,-0.08238224823116112,0.2979331412675074,-0.2371620523243041
-0.559582054001922,-0.1953882018918833,-0.9770053617971954,-0.647793263922796,-0.7032588010109887,-2.718433166690662,1.0442627162365632,-0.04629353546502844,0.73936014944841,-0.04345820163201929
-0.13110988807611457,-0.1327600159215129,-0.28732783443976756,-0.17822158927231221,-0.5254956633553797,-1.7402441697510342,0.9722434427908381,-0.017930721668494867,0.14361594492259147,-0.009426721668484173
-0.3031066450096503,-0.13163035903567477,-0.009223354875553405,-0.001161000133644898,-0.02477308828665558,-0.16958543775694665,-0.5095232581243402,-0.0022196668003204353,-0.08291300013373548,-0.002337000133644998
-0.07375185658013056,-0.21628993201234487,-0.0028546330666976132,-0.00011196640003142777,-0.0039839664000307145,0.003515900767263258,0.1483040332536606,-0.00011196640003142777,-0.0004972997333647274,-0.00011196640003142777
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00012665906667375524,-2.5325733340438124e-05,-0.0011887298539289125,0.004332007600006308,-7.599240000710403e-05,-7.599240000710541e-05,-2.5325733340438124e-05,-2.5325733340438124e-05,-7.599240000710544e-05,-2.5325733340438124e-05
-0.0008952707333917925,0.03720892558518294,-0.004056619422076027,0.0031480348177936567,-0.0010219373240346187,-0.01288562030726873,-0.018766736932402155,-0.00020860406672520244,0.025349062592061905,-0.00020860406672520244
6.350553535493616e-05,0.006593073153065083,-0.1047876174965914,0.0364860396878615,-0.008775364103334403,-0.08937435283286267,-0.02349442273907821,0.004078172199875952,-0.00474837682070934,-0.003399161133522339
-0.04631832094479422,0.04800066582885848,-0.43983134817913505,0.25173982521527083,0.20620764607147912,-0.4592618007856653,0.27528433615312464,-0.00715670457372554,-0.07467215635604048,-0.01671606620759389
-0.6972116290967554,0.15774911389698276,-0.12120599824677508,1.4364859759907707,-0.0031008432505909246,-1.7226932721392394,0.03592176421313284,-0.1201752802406841,-0.5114158676017351,-0.14864482791537106
-1.0196841418070608,-0.14197393632642835,0.7789115876581657,0.9653238259336888,-1.4271197717458877,-2.3206368697787902,-0.9669136419446709,-0.19127954378098788,-1.1241239391842632,-0.10153332066394694
-1.2871248582515802,-0.5731157230207554,1.0322879649250496,0.9485399756120771,-2.027970081849464,-2.330055783844091,-0.5585447730813867,-0.6712315905393061,-1.3423908927490456,-0.5751729593830491
-1.2186583468421603,-0.5150712702327794,0.9685721811132226,0.9999099144156068,-3.0979634173879798,-3.960780041078398,-0.13558637206129168,-0.9131016420729275,-1.5394329297672376,-1.1092611023136387
-1.1104765964108307,-1.5060621883984642,2.2500110639828397,0.7678301709099299,-3.2094626684573124,-3.36389015389853,-1.0035063554506818,-1.2879224303857728,-1.5174443168339664,-2.0194185606728348
-1.1822282390868497,-2.0135362521088402,1.4945216296099924,1.284763490671994,-3.3998985345172636,-2.1909276685072214,-0.3672108094239016,-1.949947509453058,-1.650460866725844,-2.710283694277941
-0.16554049565784196,-2.382093988983031,0.2784467708823473,0.4439534188899974,-3.1610458948863025,-0.7214988428416248,-2.705988230231048,-2.0965349108697766,-1.597931304363402,-3.52049985903671
-1.622688788416627,-1.7017407402544404,1.5212245242905758,0.7171889283106647,-2.864334586836985,-1.1809233983957312,-2.663739872621061,-2.5337927727646243,-2.1448053124525552,-5.06900899976003
-1.0340514798147142,0.2716893992376209,1.4411710113274945,0.9412784304881935,-1.811817809653995,-3.1169222858336836,-1.5325092821583703,-3.0496032134419324,-1.2137334374710083,-5.573459110896267
-1.9986450762302577,-0.5772747587545013,2.28841653574591,0.23899280419766697,-2.9896980269316136,-1.1162774408128524,-2.8233098607885716,-3.8669619225826626,-2.430759042603326,-6.947705177600342
-0.4466461110872156,-0.7518177375337575,0.24254603663346977,0.20003045737405697,-3.1858515462543795,0.7771521700180459,-2.5508985162002107,-4.181896930982981,-1.6696452034578175,-6.974336465051122
-2.783143400508391,-0.46186409153451097,1.4074862065503015,0.36639253058229937,-1.7074693816580682,-0.2261176847693389,-1.2175971608079468,-3.9977494951226804,-2.5721621150491267,-8.406857343342137
-0.40044166622143923,-1.0514123675164906,-1.6100956559320474,-1.873344261714235,-2.5598329455339437,-1.1713144102261406,-0.40602143376138367,-3.5895795251739306,-5.903178000569166,-6.967467956029239
0.09098755846929507,-1.9459599192583377,-1.4272215553128078,1.4677123194969657,-2.809490058890598,0.9048209667763978,-1.4136495011504373,-2.9556158820591842,-4.7062014398925935,-4.832934267386462
-1.0540394415895897,-0.2406146357131498,-1.8655573824288196,-0.008345790163013334,-0.1821466347746569,-1.4878903963399532,-0.1234545906859949,-2.179482842656921,-4.642922491490294,-4.061071858766086
-0.8589851390484933,-0.7329670599550498,-1.5514342717127645,-1.5043683378387338,0.38620832406073724,-2.168975558105502,0.535409042568158,-1.5550795976124152,-5.413584513598121,-2.861913945168582
-1.7700282377319525,-0.46561886366314303,-3.856728097118649,-2.6887581038039863,0.32028636149341877,1.1084114343715055,0.4804884042078782,-0.5291997956248974,-7.341955348118153,-2.5066426420683166
-1.7302396778247535,-0.40860910598837175,-3.8374322997074652,-2.3917623012614233,0.9181284882980046,0.5532874419951278,1.108393779231842,-0.5885576685616265,-6.575723301417461,-1.5541639022192248
-1.8829166164724072,-0.6506153551887445,-3.055863664548943,-3.555918556913344,1.3733523989681333,2.0509518126286808,0.7983722074764036,-0.3776276189157151,-4.178690558295968,-0.6392415079707686
-1.7421876777253167,-1.516058602921656,-1.9905436886335752,-0.6842955397814137,0.9843625677366142,1.8532257805646637,-1.7488351266200137,-0.14309875288105073,-0.3766413584812123,-0.21463278196083457
-0.7522084739009076,-0.9121683615673312,-0.4094886499299128,-0.05579710746842482,-0.10860796147550301,0.18947234761161236,-0.9801879321406309,-0.02477013422053657,0.2177953153696032,-0.028401429874672247
-0.03394558078263227,-0.07139770796841162,-0.0351989756347712,-0.0012296442003326973,-0.1261936441941378,0.023085857605660707,-0.051742431810236106,-0.003126977533665677,0.04915993151083754,-0.0022749775336658356
-0.0004173089333560973,-0.03107861720165903,-0.02833679096309676,-8.130893335614185e-05,-0.0036373089320769,-0.027833878788943812,0.12478002439997939,-0.0003173089333561168,-0.005046642266666507,-8.130893335614185e-05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.003572542866781703,0.006369780051566674,0.002244649381159774,-0.010239532921940533,-0.01509055958319342,-0.05348359209284503,0.01595296752861252,-0.001792542866782245,-0.0030742095360771922,-0.000412542866782427
-0.00923457312808444,0.09822666296966816,-0.13233749853026067,0.5442688402600301,-0.0218620115148835,-0.38121318494975465,-0.2625677509536783,-0.007958990743246736,-0.22375997336412387,-0.06566810595393309
-0.19353575789518407,0.12095697527663479,-0.09845316821750313,1.6774398582072498,0.34198568062241835,-1.7890946750725212,0.36294658092690807,-0.24919493136963572,-0.5834038260207891,-0.290063271505649
-0.8425903174437149,0.42786707943059704,-0.6689925140995826,3.275952316659465,0.4612646318875864,-2.9135292878199035,-0.68239551615552,0.46727554793562426,-1.6601246922921746,-1.1443773678550353
-0.1368912492811733,0.16857221515301463,-0.7594960820829019,3.3499358816378706,-0.6200162550198814,-3.78971981811196,-1.288206000610965,0.46561943361775127,-2.503010300392283,-1.9119567469610348
-1.0427158918786419,-0.6836097762009511,0.5410332602082977,2.0983600495703825,-1.451067270431307,-2.6857877050574395,-1.852106463824864,0.6341741656592099,-2.6557852111329425,-3.268718018484995
-1.1393570944997067,-2.0653739993895823,1.6380784497036984,0.11382776938628025,-1.0974490052225978,-1.9796237019837954,-0.04385557334049445,0.6107871266019466,-3.9390096261611602,-3.4482414123556957
-0.9552137558185232,-2.740965867002643,-0.7506250027111823,-0.10056199177528653,-0.4062520348964529,-0.8587673560257485,-1.2781656273687223,0.5394114236978524,-2.807556869342097,-4.863230288744661
0.8892610350647835,-1.7088714441927164,0.9758637464497756,1.9201308288721464,-1.3151865080288394,0.0724611269894061,-0.032545220347417345,-0.8291400173488034,-4.878832995494828,-4.565034006375877
1.0333356549002843,-2.679306491813047,2.499467412965168,-0.21576220343704539,-1.0308246670876255,-0.17247787915095175,-2.214468448486798,-1.7089551911080139,-2.843814842230795,-0.039961665634768787
-1.0582865000168786,-2.6433219601226057,1.6704658251296356,-0.2656053844582461,-1.677200059603843,-1.2050120558481334,-1.271093627460108,-1.0227351552731114,-0.5104704650406096,-0.2517348077773449
1.0810373725521845,-0.8301785521249402,2.1431291181240852,-0.4528181542092511,-2.4340738832738436,-1.2444717841886181,-3.2173849338233986,-0.537407405236293,-0.2696803821530027,-0.373746714418021
0.14921886583785826,-0.9646506710096241,0.4880061613552254,-0.48516164601277023,-0.31208601820434617,-0.9857636479143789,-0.501075196519875,-0.7671763562917855,2.9457211928472278,-4.593005399209474
0.9785671637459032,0.34721148517414396,0.620998354727395,0.08429581030014754,-0.4206719713717848,-2.0565132284961245,-1.6909725109086549,-1.5300729355333158,1.3217644021051829,-4.446151466632527
0.31054269163596443,-2.0008484358287117,2.096750344014131,0.9168348609812439,-0.1274324399453355,-0.7650802711017319,-1.778571587977528,-1.9642368156192438,1.3512642434269326,-10.191519768579266
-0.5499981212783888,-1.67192951570892,1.0840220549956132,-3.0823874931733903,0.143395389642398,0.6237185931807236,-0.16418159570605503,-4.0556233123287075,3.7646357990082047,-7.926191158625994
0.8660562502405499,0.6421175653308915,2.0442425219570883,-0.9704973858686096,0.5202742780328525,0.7667249502648424,0.8941450800500592,-3.801001071297563,1.0666015765626033,-8.837467414776722
-0.251061787056724,-0.1838050566981028,-0.4887065525161016,-0.39083541588573195,0.5481007953953024,-0.6038244747137985,1.287721716871029,-5.3452470986266105,-0.5022646140872746,-7.620820845254558
-0.41096464680727385,-0.18391057940164718,0.7193298089353605,-2.281639841844833,1.463501825484288,3.0297111223189783,2.3331079268704475,-5.000711297222338,-3.565497701570889,-6.8134510768471355
-0.22473693910305262,1.1147688544433199,-0.09616418147114603,-3.9487017078551943,0.1995405737225244,0.9904950942771218,1.2129231676014796,-3.3968080724500873,-4.18914664442064,-7.5466905289165505
-0.4503267824625246,0.7608866036250823,-1.2770704415021308,-4.236087987701081,1.409944690768963,3.8478271431857736,0.36172173767339805,-2.8371728792862845,-5.722122183454964,-6.709144404960897
-2.287033882187271,0.5044812949991193,-3.2843586907906075,-4.170135165871982,3.0640343338653655,3.1472640262457383,1.4265578517137196,-1.8996222750576912,-7.4142417235312905,-5.075732058407256
-3.2478992185315505,-0.24422334851761734,-3.0269943730920303,-1.6686685453725825,-0.6767144868158751,2.3295402608986144,-1.3758056586477998,-0.7076984245659591,-5.158550166311337,-2.4863310599427835
